# Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Ax (m/s²),Ay (m/s²),Az (m/s²),e0,e1,e2,e3,ω1 (rad/s),ω2 (rad/s),ω3 (rad/s),Latitude (°),Longitude (°),Pressure (Pa)
194.120000,47.665546,993.632631,1018.574646,-2.683638,1.275980,-8.380438,0.039683,-0.025742,0.003066,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053772,-103.535605,89612.603966
194.140000,47.611880,993.658146,1018.407038,-2.682842,1.275463,-8.380377,0.039682,-0.025741,0.003066,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053773,-103.535605,89614.268833
194.160000,47.558230,993.683651,1018.239431,-2.682045,1.274947,-8.380316,0.039681,-0.025740,0.003066,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053773,-103.535606,89615.933685
194.180000,47.504596,993.709146,1018.071825,-2.681249,1.274430,-8.380255,0.039680,-0.025740,0.003066,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053773,-103.535606,89617.598523
194.200000,47.450978,993.734630,1017.904220,-2.680453,1.273914,-8.380193,0.039679,-0.025739,0.003066,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053773,-103.535607,89619.263346
194.220000,47.397376,993.760103,1017.736616,-2.679657,1.273397,-8.380132,0.039678,-0.025739,0.003066,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053773,-103.535608,89620.928154
194.240000,47.343790,993.785567,1017.569014,-2.678861,1.272881,-8.380071,0.039677,-0.025738,0.003066,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053774,-103.535608,89622.592948
194.260000,47.290220,993.811020,1017.401413,-2.678064,1.272365,-8.380009,0.039676,-0.025737,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053774,-103.535609,89624.257727
194.280000,47.236665,993.836463,1017.233813,-2.677268,1.271848,-8.379948,0.039675,-0.025737,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053774,-103.535609,89625.922490
194.300000,47.183127,993.861895,1017.066214,-2.676472,1.271332,-8.379887,0.039674,-0.025736,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053774,-103.535610,89627.587239
194.320000,47.129604,993.887317,1016.898617,-2.675676,1.270815,-8.379825,0.039673,-0.025736,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053775,-103.535610,89629.251974
194.340000,47.076098,993.912729,1016.731021,-2.674880,1.270299,-8.379764,0.039673,-0.025735,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053775,-103.535611,89630.916693
194.360000,47.022607,993.938130,1016.563426,-2.674084,1.269782,-8.379703,0.039672,-0.025735,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053775,-103.535612,89632.581397
194.380000,46.969133,993.963522,1016.395832,-2.673287,1.269266,-8.379642,0.039671,-0.025734,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053775,-103.535612,89634.246086
194.400000,46.915674,993.988902,1016.228239,-2.672491,1.268750,-8.379580,0.039670,-0.025734,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053776,-103.535613,89635.910760
194.420000,46.862231,994.014273,1016.060648,-2.671695,1.268233,-8.379519,0.039670,-0.025733,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053776,-103.535613,89637.575420
194.440000,46.808804,994.039633,1015.893058,-2.670899,1.267717,-8.379458,0.039669,-0.025733,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053776,-103.535614,89639.240063
194.460000,46.755393,994.064983,1015.725469,-2.670103,1.267200,-8.379396,0.039668,-0.025733,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053776,-103.535614,89640.904692
194.480000,46.701998,994.090322,1015.557882,-2.669307,1.266684,-8.379335,0.039668,-0.025732,0.003065,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053776,-103.535615,89642.569306
194.500000,46.648619,994.115651,1015.390295,-2.668511,1.266168,-8.379274,0.039667,-0.025732,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053777,-103.535615,89644.233904
194.520000,46.595256,994.140970,1015.222710,-2.667714,1.265651,-8.379213,0.039666,-0.025731,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053777,-103.535616,89645.898488
194.540000,46.541908,994.166279,1015.055126,-2.666918,1.265135,-8.379151,0.039666,-0.025731,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053777,-103.535617,89647.563055
194.560000,46.488577,994.191577,1014.887543,-2.666122,1.264618,-8.379090,0.039665,-0.025731,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053777,-103.535617,89649.227608
194.580000,46.435262,994.216865,1014.719962,-2.665326,1.264102,-8.379029,0.039665,-0.025730,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053778,-103.535618,89650.892145
194.600000,46.381962,994.242142,1014.552382,-2.664530,1.263586,-8.378968,0.039664,-0.025730,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053778,-103.535618,89652.556667
194.620000,46.328678,994.267409,1014.384803,-2.663734,1.263069,-8.378906,0.039664,-0.025730,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053778,-103.535619,89654.221173
194.640000,46.275411,994.292666,1014.217225,-2.662938,1.262553,-8.378845,0.039664,-0.025730,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053778,-103.535619,89655.885664
194.660000,46.222159,994.317913,1014.049648,-2.662142,1.262036,-8.378784,0.039663,-0.025729,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053779,-103.535620,89657.550139
194.680000,46.168923,994.343149,1013.882073,-2.661346,1.261520,-8.378723,0.039663,-0.025729,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053779,-103.535621,89659.214599
194.700000,46.115703,994.368375,1013.714499,-2.660550,1.261004,-8.378661,0.039663,-0.025729,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053779,-103.535621,89660.879043
194.720000,46.062499,994.393590,1013.546926,-2.659754,1.260487,-8.378600,0.039662,-0.025729,0.003064,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053779,-103.535622,89662.543472
194.740000,46.009311,994.418795,1013.379354,-2.658958,1.259971,-8.378539,0.039662,-0.025729,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053779,-103.535622,89664.207885
194.760000,45.956139,994.443990,1013.211784,-2.658162,1.259455,-8.378477,0.039662,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053780,-103.535623,89665.872282
194.780000,45.902983,994.469175,1013.044215,-2.657366,1.258938,-8.378416,0.039662,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053780,-103.535623,89667.536664
194.800000,45.849843,994.494349,1012.876647,-2.656570,1.258422,-8.378355,0.039661,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053780,-103.535624,89669.201030
194.820000,45.796718,994.519513,1012.709080,-2.655774,1.257906,-8.378294,0.039661,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053780,-103.535624,89670.865380
194.840000,45.743610,994.544667,1012.541514,-2.654978,1.257389,-8.378233,0.039661,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053781,-103.535625,89672.529714
194.860000,45.690517,994.569810,1012.373950,-2.654182,1.256873,-8.378171,0.039661,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053781,-103.535626,89674.194032
194.880000,45.637441,994.594943,1012.206387,-2.653386,1.256357,-8.378110,0.039661,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053781,-103.535626,89675.858334
194.900000,45.584380,994.620065,1012.038825,-2.652590,1.255840,-8.378049,0.039661,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053781,-103.535627,89677.522621
194.920000,45.531335,994.645178,1011.871264,-2.651794,1.255324,-8.377988,0.039661,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053781,-103.535627,89679.186891
194.940000,45.478306,994.670279,1011.703705,-2.650998,1.254808,-8.377926,0.039661,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053782,-103.535628,89680.851146
194.960000,45.425293,994.695371,1011.536147,-2.650202,1.254291,-8.377865,0.039661,-0.025728,0.003063,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053782,-103.535628,89682.515384
194.980000,45.372296,994.720452,1011.368590,-2.649406,1.253775,-8.377804,0.039661,-0.025728,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053782,-103.535629,89684.179607
195.000000,45.319315,994.745523,1011.201034,-2.648610,1.253259,-8.377743,0.039662,-0.025728,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053782,-103.535630,89685.843813
195.020000,45.266350,994.770584,1011.033479,-2.647814,1.252742,-8.377681,0.039662,-0.025728,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053783,-103.535630,89687.508003
195.040000,45.213401,994.795634,1010.865926,-2.647018,1.252226,-8.377620,0.039662,-0.025728,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053783,-103.535631,89689.172177
195.060000,45.160468,994.820674,1010.698374,-2.646222,1.251710,-8.377559,0.039662,-0.025729,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053783,-103.535631,89690.836334
195.080000,45.107550,994.845704,1010.530823,-2.645426,1.251194,-8.377498,0.039663,-0.025729,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053783,-103.535632,89692.500476
195.100000,45.054649,994.870723,1010.363274,-2.644630,1.250677,-8.377436,0.039663,-0.025729,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053784,-103.535632,89694.164601
195.120000,45.001763,994.895732,1010.195725,-2.643834,1.250161,-8.377375,0.039663,-0.025729,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053784,-103.535633,89695.828710
195.140000,44.948893,994.920731,1010.028178,-2.643038,1.249645,-8.377314,0.039664,-0.025730,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053784,-103.535633,89697.492802
195.160000,44.896040,994.945719,1009.860632,-2.642242,1.249128,-8.377253,0.039664,-0.025730,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053784,-103.535634,89699.156878
195.180000,44.843202,994.970697,1009.693088,-2.641446,1.248612,-8.377192,0.039665,-0.025730,0.003062,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053784,-103.535635,89700.820938
195.200000,44.790380,994.995665,1009.525544,-2.640651,1.248096,-8.377130,0.039665,-0.025730,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053785,-103.535635,89702.484981
195.220000,44.737574,995.020622,1009.358002,-2.639855,1.247580,-8.377069,0.039666,-0.025731,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053785,-103.535636,89704.149007
195.240000,44.684784,995.045569,1009.190461,-2.639059,1.247063,-8.377008,0.039666,-0.025731,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053785,-103.535636,89705.813017
195.260000,44.632010,995.070506,1009.022921,-2.638263,1.246547,-8.376947,0.039667,-0.025732,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053785,-103.535637,89707.477011
195.280000,44.579252,995.095432,1008.855382,-2.637467,1.246031,-8.376886,0.039668,-0.025732,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053786,-103.535637,89709.140988
195.300000,44.526510,995.120348,1008.687845,-2.636671,1.245515,-8.376824,0.039668,-0.025732,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053786,-103.535638,89710.804948
195.320000,44.473783,995.145254,1008.520309,-2.635875,1.244998,-8.376763,0.039669,-0.025733,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053786,-103.535639,89712.468891
195.340000,44.421073,995.170149,1008.352774,-2.635079,1.244482,-8.376702,0.039670,-0.025733,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053786,-103.535639,89714.132818
195.360000,44.368378,995.195034,1008.185240,-2.634284,1.243966,-8.376641,0.039671,-0.025734,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053787,-103.535640,89715.796728
195.380000,44.315700,995.219909,1008.017708,-2.633488,1.243450,-8.376580,0.039672,-0.025735,0.003061,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053787,-103.535640,89717.460621
195.400000,44.263037,995.244773,1007.850177,-2.632692,1.242934,-8.376518,0.039673,-0.025735,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053787,-103.535641,89719.124498
195.420000,44.210390,995.269627,1007.682647,-2.631896,1.242417,-8.376457,0.039674,-0.025736,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053787,-103.535641,89720.788357
195.440000,44.157759,995.294471,1007.515118,-2.631100,1.241901,-8.376396,0.039674,-0.025736,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053787,-103.535642,89722.452200
195.460000,44.105145,995.319305,1007.347591,-2.630304,1.241385,-8.376335,0.039676,-0.025737,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053788,-103.535642,89724.116025
195.480000,44.052546,995.344128,1007.180064,-2.629509,1.240869,-8.376274,0.039677,-0.025738,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053788,-103.535643,89725.779834
195.500000,43.999962,995.368940,1007.012539,-2.628713,1.240352,-8.376212,0.039678,-0.025738,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053788,-103.535644,89727.443626
195.520000,43.947395,995.393743,1006.845015,-2.627917,1.239836,-8.376151,0.039679,-0.025739,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053788,-103.535644,89729.107400
195.540000,43.894844,995.418535,1006.677493,-2.627121,1.239320,-8.376090,0.039680,-0.025740,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053789,-103.535645,89730.771158
195.560000,43.842309,995.443317,1006.509971,-2.626325,1.238804,-8.376029,0.039681,-0.025741,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053789,-103.535645,89732.434898
195.580000,43.789789,995.468088,1006.342451,-2.625530,1.238288,-8.375968,0.039683,-0.025742,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053789,-103.535646,89734.098622
195.600000,43.737286,995.492849,1006.174932,-2.624734,1.237772,-8.375907,0.039684,-0.025742,0.003060,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053789,-103.535646,89735.762328
195.620000,43.684798,995.517600,1006.007414,-2.623938,1.237255,-8.375845,0.039685,-0.025743,0.003059,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053789,-103.535647,89737.426016
195.640000,43.632327,995.542341,1005.839898,-2.623142,1.236739,-8.375784,0.039687,-0.025744,0.003059,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053790,-103.535647,89739.089688
195.660000,43.579871,995.567071,1005.672383,-2.622347,1.236223,-8.375723,0.039688,-0.025745,0.003059,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053790,-103.535648,89740.753342
195.680000,43.527431,995.591791,1005.504869,-2.621551,1.235707,-8.375662,0.039690,-0.025746,0.003059,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053790,-103.535649,89742.416979
195.700000,43.475007,995.616500,1005.337356,-2.620755,1.235191,-8.375601,0.039691,-0.025747,0.003059,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053790,-103.535649,89744.080599
195.720000,43.422599,995.641199,1005.169844,-2.619959,1.234675,-8.375540,0.039693,-0.025748,0.003059,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053791,-103.535650,89745.744201
195.740000,43.370207,995.665888,1005.002334,-2.619164,1.234158,-8.375478,0.039695,-0.025749,0.003059,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053791,-103.535650,89747.407786
195.760000,43.317831,995.690567,1004.834825,-2.618368,1.233642,-8.375417,0.039696,-0.025750,0.003059,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053791,-103.535651,89749.071353
195.780000,43.265471,995.715235,1004.667317,-2.617572,1.233126,-8.375356,0.039698,-0.025751,0.003059,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053791,-103.535651,89750.734903
195.800000,43.213127,995.739893,1004.499810,-2.616776,1.232610,-8.375295,0.039700,-0.025752,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053792,-103.535652,89752.398435
195.820000,43.160798,995.764540,1004.332305,-2.615981,1.232094,-8.375234,0.039702,-0.025754,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053792,-103.535653,89754.061950
195.840000,43.108486,995.789177,1004.164800,-2.615185,1.231578,-8.375173,0.039703,-0.025755,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053792,-103.535653,89755.725447
195.860000,43.056190,995.813804,1003.997297,-2.614389,1.231062,-8.375111,0.039705,-0.025756,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053792,-103.535654,89757.388926
195.880000,43.003909,995.838421,1003.829795,-2.613594,1.230545,-8.375050,0.039707,-0.025757,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053792,-103.535654,89759.052388
195.900000,42.951644,995.863027,1003.662295,-2.612798,1.230029,-8.374989,0.039709,-0.025759,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053793,-103.535655,89760.715832
195.920000,42.899395,995.887623,1003.494796,-2.612002,1.229513,-8.374928,0.039711,-0.025760,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053793,-103.535655,89762.379258
195.940000,42.847163,995.912209,1003.327297,-2.611207,1.228997,-8.374867,0.039714,-0.025761,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053793,-103.535656,89764.042666
195.960000,42.794946,995.936784,1003.159801,-2.610411,1.228481,-8.374806,0.039716,-0.025763,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053793,-103.535656,89765.706057
195.980000,42.742745,995.961349,1002.992305,-2.609615,1.227965,-8.374745,0.039718,-0.025764,0.003058,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053794,-103.535657,89767.369429
196.000000,42.690560,995.985903,1002.824810,-2.608820,1.227449,-8.374683,0.039720,-0.025765,0.003057,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053794,-103.535658,89769.032784
196.020000,42.638390,996.010448,1002.657317,-2.608024,1.226933,-8.374622,0.039723,-0.025767,0.003057,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053794,-103.535658,89770.696121
196.040000,42.586237,996.034982,1002.489825,-2.607228,1.226417,-8.374561,0.039725,-0.025768,0.003057,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053794,-103.535659,89772.359440
196.060000,42.534100,996.059505,1002.322334,-2.606433,1.225900,-8.374500,0.039727,-0.025770,0.003057,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053795,-103.535659,89774.022741
196.080000,42.481978,996.084019,1002.154845,-2.605637,1.225384,-8.374439,0.039730,-0.025772,0.003057,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053795,-103.535660,89775.686023
196.100000,42.429873,996.108522,1001.987357,-2.604842,1.224868,-8.374378,0.039732,-0.025773,0.003057,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053795,-103.535660,89777.349288
196.120000,42.377783,996.133014,1001.819870,-2.604046,1.224352,-8.374317,0.039735,-0.025775,0.003057,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053795,-103.535661,89779.012535
196.140000,42.325710,996.157497,1001.652384,-2.603250,1.223836,-8.374255,0.039738,-0.025776,0.003057,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053795,-103.535662,89780.675763
196.160000,42.273652,996.181969,1001.484899,-2.602455,1.223320,-8.374194,0.039740,-0.025778,0.003057,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053796,-103.535662,89782.338973
196.180000,42.221610,996.206430,1001.317416,-2.601659,1.222804,-8.374133,0.039743,-0.025780,0.003056,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053796,-103.535663,89784.002165
196.200000,42.169584,996.230882,1001.149933,-2.600864,1.222288,-8.374072,0.039746,-0.025782,0.003056,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053796,-103.535663,89785.665339
196.220000,42.117574,996.255323,1000.982452,-2.600068,1.221772,-8.374011,0.039749,-0.025783,0.003056,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053796,-103.535664,89787.328495
196.240000,42.065580,996.279753,1000.814973,-2.599272,1.221256,-8.373950,0.039752,-0.025785,0.003056,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053797,-103.535664,89788.991632
196.260000,42.013602,996.304174,1000.647494,-2.598477,1.220740,-8.373889,0.039754,-0.025787,0.003056,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053797,-103.535665,89790.654750
196.280000,41.961640,996.328584,1000.480017,-2.597681,1.220224,-8.373828,0.039757,-0.025789,0.003056,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053797,-103.535665,89792.317851
196.300000,41.909693,996.352984,1000.312541,-2.596886,1.219708,-8.373767,0.039761,-0.025791,0.003056,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053797,-103.535666,89793.980933
196.320000,41.857763,996.377373,1000.145066,-2.596090,1.219192,-8.373705,0.039764,-0.025793,0.003056,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053798,-103.535667,89795.643996
196.340000,41.805848,996.401752,999.977592,-2.595295,1.218676,-8.373644,0.039767,-0.025795,0.003056,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053798,-103.535667,89797.307041
196.360000,41.753950,996.426121,999.810120,-2.594499,1.218160,-8.373583,0.039770,-0.025797,0.003055,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053798,-103.535668,89798.970067
196.380000,41.702067,996.450479,999.642649,-2.593704,1.217644,-8.373522,0.039773,-0.025799,0.003055,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053798,-103.535668,89800.633075
196.400000,41.650200,996.474827,999.475179,-2.592908,1.217128,-8.373461,0.039777,-0.025801,0.003055,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053798,-103.535669,89802.296064
196.420000,41.598350,996.499165,999.307710,-2.592113,1.216612,-8.373400,0.039780,-0.025803,0.003055,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053799,-103.535669,89803.959035
196.440000,41.546515,996.523493,999.140243,-2.591317,1.216096,-8.373339,0.039783,-0.025806,0.003055,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053799,-103.535670,89805.621988
196.460000,41.494696,996.547810,998.972777,-2.590521,1.215580,-8.373278,0.039787,-0.025808,0.003055,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053799,-103.535670,89807.284925
196.480000,41.442893,996.572117,998.805312,-2.589726,1.215064,-8.373217,0.039790,-0.025810,0.003055,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053799,-103.535671,89808.947848
196.500000,41.391106,996.596413,998.637848,-2.588931,1.214548,-8.373155,0.039794,-0.025812,0.003055,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053800,-103.535672,89810.610757
196.520000,41.339334,996.620699,998.470385,-2.588135,1.214032,-8.373094,0.039797,-0.025814,0.003054,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053800,-103.535672,89812.273656
196.540000,41.287579,996.644975,998.302924,-2.587340,1.213516,-8.373033,0.039801,-0.025817,0.003054,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053800,-103.535673,89813.936544
196.560000,41.235840,996.669241,998.135464,-2.586544,1.213000,-8.372972,0.039804,-0.025819,0.003054,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053800,-103.535673,89815.599425
196.580000,41.184116,996.693496,997.968005,-2.585749,1.212484,-8.372911,0.039808,-0.025821,0.003054,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053800,-103.535674,89817.262298
196.600000,41.132409,996.717741,997.800547,-2.584953,1.211968,-8.372850,0.039811,-0.025823,0.003054,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053801,-103.535674,89818.925166
196.620000,41.080717,996.741975,997.633091,-2.584158,1.211452,-8.372789,0.039814,-0.025825,0.003054,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053801,-103.535675,89820.588031
196.640000,41.029041,996.766199,997.465635,-2.583362,1.210936,-8.372728,0.039817,-0.025827,0.003054,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053801,-103.535675,89822.250893
